# Sample_0,Sample_1,Sample_2
2.878195125700630519e-03,1.155607362948066034e-04,2.287233204055944078e-03
3.184745383984482776e-03,-1.200646238834409373e-03,2.543679934834375787e-03
8.852930482359828036e-04,3.439596848893330689e-03,6.157761043936582981e-03
1.496508824116034222e-03,6.181262556442166083e-04,5.052052741688808912e-03
1.913439796637131547e-03,4.730214181942764187e-04,5.220479440670876617e-03
8.057689548049524423e-04,-3.565151716419806419e-04,-9.145023802778634320e-04
2.955144551051903153e-03,1.291947462911248500e-03,5.974908417183831880e-03
5.539547184123845428e-04,2.496932577225626122e-03,-6.506249752387203295e-04
4.018996443287445970e-04,2.797943371343088875e-03,1.986509927777928286e-03
1.748530958898615768e-04,1.630790722768557478e-03,-1.912011822866742546e-04
4.377137993659514607e-03,3.705310325531472292e-03,-1.509316572367796301e-03
-1.052637763551454633e-03,-4.793524136066372758e-04,2.238448722174301783e-03
-1.255962881774042895e-03,1.543668472415685123e-03,4.086577102404665568e-03
-9.304881674210350832e-05,1.123185263669518145e-03,-5.426619175370635262e-04
2.561439146659818394e-03,2.789009679377725363e-03,3.468365537046705013e-03
2.038538688367267163e-03,2.396972755465262648e-03,1.085669099234453597e-03
3.997548726733917042e-03,1.548943916088083537e-03,-1.265253543443760516e-04
8.085004393416228433e-04,1.835568063862201647e-03,4.284960538082695572e-03
3.080848576696599509e-03,-4.238599948861538833e-04,2.417357779874609522e-03
-1.926807476007597487e-03,-5.186869375191004118e-04,1.438669496252104572e-03
4.324994202051890384e-03,-4.904314336474802777e-04,6.952882287139334951e-04
-1.429995014295504328e-04,1.265696655205381885e-03,3.471968455056304460e-03
4.138767319096161613e-03,1.740021842573166635e-03,3.339468653355908388e-03
4.523110777925659978e-03,1.688245951725674942e-03,1.355363036261188116e-03
-2.994293093113168519e-03,-1.348001862804856787e-03,3.073059805315505200e-03
1.454879930187937161e-03,3.387444148326608246e-04,7.819100057056955350e-03
3.669871277293754045e-04,1.517950228963076695e-03,7.703885477400099213e-04
2.508312262370866307e-03,1.826731465482620172e-03,4.060536151115794797e-04
9.758847858882258031e-04,1.907012738434043109e-03,3.999349230718809642e-03
-1.791638215411766677e-03,2.726170112389448424e-03,6.345483275546218507e-04
3.014776470657564399e-03,4.251291681276553325e-03,4.110930329234986982e-03
4.194040433915112616e-03,1.112428150749006101e-03,1.917440067603592719e-03
-1.338217151414950942e-03,3.740237585849860366e-03,3.020228005025995047e-03
-1.689640770912168369e-04,4.291261406348298099e-03,2.428719653169516494e-03
7.870129616673554682e-04,-7.719794925864607730e-04,9.674183250773924674e-04
-1.047760668188482420e-03,4.589641357041980389e-03,-8.393544804144668350e-04
1.649941992290127925e-03,2.489504484951184267e-03,6.762020009513453923e-03
3.320827350999210753e-04,2.675236695058630550e-03,-1.854686625709094268e-04
2.071077967731613755e-03,-7.891841058871143554e-04,2.524410777235057066e-03
6.813493515212813061e-04,-3.509055962972407617e-03,2.654329762101349452e-03
1.661634909713924357e-04,9.745457624499850391e-04,-1.139540371107712786e-03
3.442497555413160000e-03,2.670391268730115241e-03,2.713694630893843680e-04
3.596657385680586926e-03,3.360785617684504487e-03,7.312577805713179994e-04
4.194643929406533141e-03,-1.180270925057245839e-03,5.586923980905120733e-03
3.050838944840673743e-03,6.530769090428488119e-03,-1.262463351646429333e-03
3.574011331394455048e-03,2.287155866387470798e-03,6.513722124622633829e-03
-1.555618438690998823e-03,2.881604409840273981e-03,2.472392799870019083e-04
-6.410900859413753029e-04,2.515351324637467387e-03,2.160034364864525224e-03
8.746316191047464814e-04,1.820852440016410001e-03,2.128092551932627037e-03
1.288067693711145763e-03,-4.523797099255724707e-04,3.270389519573411487e-03
5.627687390661437368e-03,5.904867613171630499e-04,4.228039086005594416e-03
-4.569268521441610838e-04,1.328485454774414000e-03,9.882499655722476635e-04
-1.401849155023974494e-03,-9.264274008011324753e-04,1.698432579869684107e-03
5.606674453732072173e-04,3.329795609236949495e-03,2.964673436534745986e-03
5.320256524228688007e-03,1.082675108684423397e-03,3.157760746378085546e-03
-1.108825670551874358e-03,6.892364841978385883e-04,1.242962685467578115e-03
8.828927135165064340e-04,2.944714180838408669e-03,4.484825717990708997e-03
2.225301429544901659e-03,2.674537329976287882e-03,2.518655436202807234e-03
2.335356913909912829e-03,2.909697762646844266e-03,1.401810208397480774e-03
4.176142412908797306e-03,2.713876142980328580e-03,5.998597605363245686e-04
1.830816149869752977e-03,-9.796133137588967400e-04,-2.739528903970403495e-03
1.826535932010124466e-03,3.319237111722837634e-03,4.877501595443576622e-03
-2.031825662667167791e-04,2.151500161192378222e-03,3.457064865535583453e-03
3.516729393939528690e-03,7.884913374111128265e-04,-1.282090821001589248e-04
-5.326424372831786887e-03,8.183877586221264449e-04,1.014368582129913585e-03
3.281007569672720735e-03,2.465257433639391534e-03,-2.049136012599150035e-03
-1.383851291554845549e-03,2.245499655852557785e-03,1.611195557795690007e-04
1.322163101811178743e-03,2.724329119035913231e-03,-4.647726138137012707e-04
1.680218997618547483e-03,-7.236837092669495645e-04,1.199736293960875898e-03
4.777748495058038464e-04,7.440457766525442876e-04,2.726816791248886252e-03
1.020454040478629629e-03,2.367361787169484661e-03,5.561328845572153026e-03
4.058012887741564018e-03,2.093651803739027782e-03,3.208327495794628843e-03
1.290086847968254392e-03,7.885357473548115391e-04,1.581439165441878751e-03
1.328384301954206159e-03,3.772923656704953947e-04,-6.141611904190640925e-04
2.321106268086765758e-03,1.857204499147256617e-03,3.867003907692386899e-03
1.018629445933237447e-03,1.085559481387613412e-03,3.520987109672831742e-03
3.033164286846497162e-03,-5.367000033878599604e-04,-3.959299919121589059e-04
9.070005807651125790e-04,4.522522362954924102e-03,2.504682974928202667e-03
-8.933546217787620078e-04,1.788872528045601113e-03,5.389693605112775513e-04
9.344004124232410105e-04,4.507393295190332411e-03,4.990057982410369200e-03
-1.413214481031173538e-03,4.305234321305425422e-04,-6.058871323999480418e-04
2.358614900951463370e-03,2.828467265537891462e-04,2.974348016797688597e-03
3.945628107883170782e-03,2.260223913287534581e-03,4.338224588820703033e-03
1.143923096722715806e-03,1.888835819146692484e-03,5.069573066615132642e-03
1.497979030297609017e-03,3.102015829441204589e-03,2.647072740388438372e-03
3.014547591403512767e-03,-1.436680065263064125e-03,5.719955080310644077e-03
1.837710136598777206e-03,1.691435876834071744e-03,1.413916043276591383e-04
1.238841783796323058e-03,8.030991609990189564e-04,-1.196381146389648067e-03
-1.943571685633821043e-03,5.701864664785683164e-05,3.293837354994493417e-03
-1.911131931601948953e-03,-1.711158778268952706e-04,2.747512132768759659e-03
7.204914112564672190e-04,2.464126607862534256e-03,-6.222573765050781747e-04
2.130333477076920383e-03,1.617161379339794591e-03,4.247041491628021290e-03
-3.169620346608375411e-03,3.219371957553385059e-03,4.033642765067875849e-03
2.110230947541513833e-03,-2.407794509402840216e-04,4.208586764014436189e-03
3.794623140994110490e-03,1.331567723506453613e-03,7.162483526954797593e-04
-2.484568582466714116e-05,2.420091768431421875e-04,5.097481078777832842e-04
-1.472404978437388042e-03,2.031109289632238024e-03,6.870578872345977804e-04
4.166156753960274274e-03,2.289716678116313769e-03,8.886481967142361750e-04
4.466002862180492965e-03,1.918207487197490799e-03,1.052197740420884268e-03
1.453690614874784005e-03,-1.224143277223032310e-03,2.467211950332925605e-03
1.888291186463518078e-03,3.256085000476087628e-03,-7.029496191812739832e-04
1.116922375093167474e-03,-3.801478930750938623e-05,3.984396518003378764e-04
-3.833874007212407023e-04,-3.178725877102102186e-05,8.393509302559829140e-04
1.644227701870849909e-03,4.209027277821080111e-03,1.942648533283707069e-03
-7.257880237790039369e-04,1.540648030425215012e-03,2.428222619475395739e-04
3.326808509919729814e-03,-1.000339617940051388e-03,1.185577694930610394e-03
3.248192553043397976e-03,3.556028379753588958e-03,-4.585837027090446365e-04
3.414266269485002891e-03,1.257860766750500299e-03,3.251400018942742550e-03
6.556305089865932523e-04,2.876664967728610484e-03,3.436993503975903710e-03
2.793274364782563635e-03,2.671214111330064839e-03,5.284352091508076263e-03
1.406328567395417417e-03,-2.929247268511137644e-04,-2.262317059668551584e-03
1.645167076795810276e-03,2.825582398239350878e-03,3.020753509155792767e-03
1.118865454006818172e-03,1.104133704179036893e-03,2.750974917801753648e-03
2.500943367244706263e-03,1.463136798613877149e-03,-1.277988635748967660e-03
2.968837378362980048e-03,1.033382168783351018e-03,2.331386672063701961e-03
-5.421991202074565551e-04,3.710420820155115994e-03,-1.788591801234553930e-03
8.249144850192120185e-04,3.824101923782170440e-03,2.872374814452458187e-03
1.016822982446782689e-04,-1.630258266434320234e-03,3.040371544865145235e-03
-1.622371734659987523e-04,1.265037563724013756e-03,5.039708920481679325e-04
1.814403436884260345e-03,7.604514298365152181e-04,5.367573799776953697e-04
6.404640456426741960e-04,-5.953062235206416477e-04,-2.369793612574912917e-03
-6.421027886940506874e-04,1.399613457432863362e-03,4.535605659266265556e-03
9.203831793189904157e-04,3.961153251112386336e-03,2.529345553060724505e-03
-5.032818033437445621e-04,2.780847623215463530e-03,9.114306490405996598e-04
1.425127621207620491e-03,2.096775115079723469e-03,-1.522980926954919240e-03
3.732229222242079009e-04,2.507843377546671495e-03,3.822577871284166956e-04
2.505961039593603695e-03,-2.163411327992425821e-03,8.696321671206486571e-04
2.756640688445215204e-03,5.883199239793416224e-04,5.401439960129762220e-03
2.003653077809277889e-03,-1.426870567738698506e-03,5.111625554897766474e-03
-1.246509616193475396e-04,-7.406777581546800104e-04,6.717970308109838182e-03
3.317663548537258360e-03,1.608205044657699118e-03,1.593148631322877833e-03
1.482256340203029531e-03,1.584123402613914428e-03,-2.034838223748422319e-03
6.598773516731227086e-04,1.047355950017123810e-03,3.814411545142545878e-03
-9.155193261040126635e-04,-1.551564974098924854e-03,3.685028297053474181e-03
-1.386329742796063320e-03,1.370271100585484549e-03,-6.642634084856850621e-04
2.438769144542920955e-03,1.613024659602851733e-03,1.171561322325600672e-03
7.238818530004738610e-04,2.470672754134281210e-03,2.327778291141585632e-03
-1.176395381473073834e-03,4.551058282331146496e-03,2.069409832459353105e-03
-7.192770883531749739e-04,1.823740530143622487e-03,-3.154707458452567226e-03
2.497803142133841418e-03,-1.718379726616523374e-03,9.644620243318969806e-04
4.214113056781110321e-04,2.129785609818852891e-03,3.326089661322435137e-03
-4.265087559619166850e-05,1.864189955067884624e-03,1.995530856220486572e-03
2.789638743555014101e-03,1.069156429610389506e-03,-1.711959247285891293e-04
-4.439341926893254284e-03,9.469061638440003960e-05,-2.815418701033438852e-03
2.439282224414889965e-03,7.317620922580028373e-04,1.691532616714548718e-03
-3.089962692410118308e-04,3.499600495047561384e-03,4.440860929989318660e-03
2.773342577162983460e-04,3.422324153035229480e-04,1.842666140971843973e-03
6.887127565073083643e-04,4.278202193445594659e-03,2.659865239771073194e-03
3.264996065733764396e-03,7.199496727445554856e-05,-1.010536235216107255e-03
1.297982287366643544e-03,1.132067705234038974e-03,5.526530507231523261e-03
6.250032606350134148e-04,6.967955969155734466e-04,-1.542465788719703072e-03
3.720369284641911883e-03,6.098066441708842322e-04,-2.874718407259896011e-03
2.205371479185299754e-03,7.245253463268130998e-04,3.317387511306289609e-03
-8.770383214457223766e-04,1.872758649354737057e-03,1.096707039596391204e-03
-1.907127825106235937e-03,3.527102236943237875e-03,-1.824143327309167041e-03
3.606787123399116633e-03,1.893964476263114600e-03,3.064058427965548129e-03
-4.580971475815932424e-04,5.153349450179997224e-04,1.614443501617749636e-03
1.109297092871334729e-03,7.169876972360435165e-04,2.961033222572644844e-03
1.582736026012521516e-03,4.102584872671642680e-03,8.684489073459763109e-04
-7.961647865642128806e-04,2.333322975821239221e-04,2.082059673879987655e-03
2.317187150362214933e-03,-1.684496108164117590e-04,2.871160575372363240e-03
-8.187894862723723004e-04,-1.693007803227848228e-03,-3.960358458962399096e-03
-2.292851681694030048e-03,1.866670226494821340e-03,5.579434679372416699e-04
2.906835263609215594e-03,7.649775559419014735e-04,-2.283933010004993505e-03
-1.838095543940508831e-03,1.318710610730216681e-03,3.014811597874709863e-03
6.534021123314595397e-04,-1.619889036733883521e-04,2.765280515385858725e-03
5.406642916101120876e-04,3.237535684133259310e-03,-1.800796833414325306e-03
3.043775006107979006e-03,-1.601073009038808496e-03,1.612329920875605390e-03
2.285737069211754742e-03,-1.536865604331089617e-03,4.438660322484655170e-04
9.410853756337911411e-04,1.836487328342410914e-03,6.036490167036707207e-04
4.966463245826843211e-03,2.653318711078594006e-03,-7.684326526243849716e-04
1.338849736237130101e-03,8.691956914142406551e-05,-1.966384217413734425e-04
-1.265988377221901294e-03,1.566354131026769783e-04,-1.859366553408953095e-03
-1.751129106223306333e-03,-1.835680528122866527e-03,6.340234486097800180e-04
5.842539153964682909e-03,2.421192120258140647e-03,5.545863283284776114e-04
2.353615311838378778e-03,-2.526868334306274326e-03,-1.473908119602843157e-03
-1.831244808220891789e-04,-3.954100490027222248e-03,5.200465619068094132e-04
4.332484544713931240e-03,9.824420683392245078e-04,3.238145827052174141e-03
5.862885922330082072e-05,-1.065123618549762910e-03,1.062683830902874313e-04
2.671913465202546342e-03,5.647871724409519838e-03,-1.321572887916407958e-03
3.023506698706425640e-03,4.508802110179820251e-04,1.426392740636795451e-03
1.024966115598257297e-03,6.940149748113524746e-04,2.249075946648528782e-03
1.497036887678067753e-03,1.696134914980946661e-03,2.016525745325283177e-03
2.003893486869223837e-03,3.443251553640750470e-03,2.297470528463863189e-03
-2.286878634296819496e-03,-2.456355051043603716e-04,2.249417154187753794e-03
1.318695751913066035e-03,2.031085437032670218e-03,5.668885679362443497e-04
4.575521071633127418e-04,1.349473808769531720e-03,8.065806161836107466e-04
2.106330037388899276e-03,2.812506620407695477e-03,-8.856691293107252748e-04
1.586009759994984900e-03,-1.116961184651337272e-03,-1.072440859479237805e-03
-6.672989032376133722e-04,9.294910098172452784e-04,-2.944352043417856890e-03
1.920890481068933788e-03,-1.118905676590984961e-03,1.983251639279256379e-03
2.904875462309935031e-03,-1.188900602413203635e-04,4.619720190909163381e-03
1.785203445422815349e-03,7.746619334538839066e-04,5.332736533402388044e-04
2.442332098265446744e-03,2.451286577093991954e-03,-6.908471073253355434e-04
2.872448685515109623e-03,1.410422585029650309e-03,2.281235735583587911e-03
2.519838955710683708e-03,1.522227632578793946e-03,5.484051761201117099e-03
7.182400353893190603e-04,3.737263681241345887e-04,4.303168473230811752e-03
-2.098047340030742731e-03,2.247836031872766597e-03,5.164857585343941848e-03
3.747678621171977951e-03,-5.848439858456996009e-04,-5.251572098830837318e-04
2.205045971088792807e-03,5.257803073763134185e-04,3.167254237709365419e-04
2.328147639663146265e-03,1.273388928313599032e-04,1.782925679637307245e-03
1.617277027546829265e-03,2.022832368808603030e-03,1.537051697382616931e-03
4.036446888049912210e-03,3.271559707565953150e-04,-6.914541214708348933e-04
1.867051850329872267e-03,-1.396744154694365501e-03,-1.893880131069774521e-03
-1.173157525840989000e-03,-5.478203664744465701e-04,9.642538992019349022e-04
3.975640699265508247e-03,-7.290950437013547347e-04,8.464309342969882034e-04
7.230817566164673797e-04,4.380288274595650340e-04,2.509180388596024460e-03
1.259028098427220728e-04,8.135432866096595217e-04,1.155271103409184243e-03
2.810335402083596846e-04,2.062725151379850774e-04,1.554012156737075157e-04
7.307042455517441830e-04,2.582672418496971285e-04,-1.676493558831487415e-03
5.954772125764792780e-04,7.359564716418235363e-05,1.541003905920642746e-03
-6.755844235147485683e-04,1.126592210792600650e-03,1.146007657829166242e-03
-2.266624880763297000e-03,1.844991389237332722e-03,2.067752614484713071e-03
1.957314925496145795e-04,-1.310085896154058408e-03,1.419391318146696803e-03
3.646251345200399608e-03,-2.877051589923719944e-03,4.375383229735086039e-03
-9.863896384832272855e-04,-4.499167822518681734e-04,-1.877762154569870626e-03
2.054753332496341532e-03,-1.832250767411844252e-03,1.021129585943091750e-03
-3.295457980572647394e-04,2.508719514042934487e-03,-7.470575458813183108e-04
1.180526374776018263e-03,1.935377416879053691e-03,1.140093551307306673e-03
1.192754629312279234e-03,1.531408145377821054e-03,-1.135489116741059037e-03
-1.072700073900713239e-04,1.369820510476975253e-03,-3.059409920759577871e-03
2.816150961119207128e-03,1.568345865558370923e-03,1.004920985259134553e-03
1.040487170994873088e-03,4.604546599001690423e-03,4.674649361979938550e-03
1.450827510323867385e-03,2.693488164080028602e-03,4.509834599561473494e-04
1.327127087745936813e-03,3.834082042899469508e-03,6.219919389008840300e-04
-2.689311420509807316e-03,-1.886032835392980754e-04,1.201906119355089161e-03
-8.534796197166513460e-05,-8.964852396853570989e-04,1.352799722315363570e-03
-1.263508145108924001e-03,-2.655254901167874819e-03,2.012306983352593528e-05
5.903080091798989203e-04,3.278665559883789556e-03,4.001100330225784490e-04
3.209410245986750281e-04,2.375322720028449647e-03,-1.093800567775038597e-03
-3.866129883475300563e-04,1.718773372592325528e-03,-3.646729036759394603e-03
-1.804740781141862122e-03,4.697571697763488585e-04,8.148413335955876366e-04
-2.730366366947416593e-03,2.456239886866595171e-03,5.476773336148272296e-03
1.179269074992403930e-03,3.730504275780958771e-03,7.125293609522181416e-04
2.473492413125923106e-04,-1.445643948626612520e-04,-4.049484422538292879e-04
1.120285801027312567e-03,1.145770984291766964e-03,-2.547482742172350271e-04
-1.284443963290504784e-03,1.366751844746582397e-03,3.483670185695403841e-03
2.184151597869509929e-04,1.859907501422785291e-03,-6.854541330207752220e-04
1.936877196371149419e-03,1.460733748508180434e-03,3.950361233125222575e-03
7.823484239213071133e-05,3.190175056827150146e-03,1.288914595010083033e-03
1.076205194476578721e-03,-4.716389988013946458e-04,9.021685233018515715e-04
-3.039628642334906133e-04,2.283300631262238922e-03,9.665354448864407581e-04
7.509749317909642213e-04,3.984727450319237169e-03,-2.474367737788299958e-03
-1.597853325824518831e-04,1.063046557476204088e-03,5.421236848628075648e-04
2.271945024134614920e-03,1.036727616439114255e-03,-2.166934992390715745e-03
2.972130158813728789e-04,2.780050475302394070e-04,-1.339699926199946784e-03
1.617005966374519821e-03,9.431163356840584861e-04,-2.055538722464257781e-04
7.205263139492655436e-04,2.118060921231197831e-03,2.862760966088712718e-03
7.314939837121574653e-04,1.051127155546386759e-03,3.385004089259044651e-03
1.984244717808995428e-03,-1.178406978017628587e-03,-3.111550638744667655e-03
-3.622510161004821247e-03,1.835249636225453566e-03,-9.395826435170939999e-04
1.845665142513896757e-03,1.526738098571208411e-03,1.823597917610546293e-03
-2.228780833588341666e-03,-2.327289527063076090e-03,-5.502802104105236364e-04
1.151703691723357211e-03,7.656901765320442681e-04,6.868475564592653633e-04
-3.428487829373201546e-04,1.441391013598862904e-03,1.552603728648157492e-03
4.293724004068685991e-03,-7.430058652472260050e-04,3.684471885473543373e-03
1.198596451645413249e-03,2.596463050867850106e-03,-4.552762908480764269e-05
2.574162894585664291e-03,5.356109788349121617e-04,-1.073077668617815165e-03
-4.951087784006954259e-04,1.144416100208870595e-04,7.035726663088733186e-03
-3.379901409308665671e-04,-2.023918928994771827e-04,-6.920542099872011282e-04
3.922535773430189249e-03,1.087862165623260536e-03,-2.790616158485460102e-03
2.406705704621099617e-04,8.680738954218775085e-04,-1.327934665959727158e-04
3.860901585415657707e-03,8.515446118478158790e-04,2.626302540907502880e-03
1.289307872664093176e-04,-1.746572830328799912e-03,-1.728655490678983938e-03
6.234814939487303906e-04,1.714741681656480705e-03,4.083779634895609990e-04
-1.808816587243851836e-03,2.543977900043962320e-03,3.765357271254331055e-05
2.329923922829680964e-03,-1.373274282925564986e-04,9.876997208931935328e-04
-1.154908669192928998e-03,2.319128177721983992e-04,-1.205577549726148494e-03
1.094336778616026478e-03,3.047501896901412283e-03,-1.552816358531214531e-03
-4.150468270935875337e-03,1.453130660864500236e-03,3.403426680034787356e-03
-1.562488109143982378e-05,2.508904482160986653e-03,5.612936928296116419e-04
1.894986416160775742e-03,1.338691556533998066e-03,3.663366048996538529e-03
-1.540168412955803846e-03,1.311867389905188195e-03,4.951730717592333318e-03
2.294548147533627663e-03,1.159075661250955330e-03,3.710635718333387453e-05
-5.614529799654092122e-05,-2.609911905604991953e-03,2.659859387097998715e-03
3.148941968693765546e-03,2.337595580322873127e-03,-6.926912929149855059e-04
1.006346579776304200e-03,9.931054326983643210e-04,3.284350237243340541e-03
1.492362889159325494e-03,2.498903385609733182e-04,8.467284346759527177e-04
4.443358125802843520e-03,-1.442787445631258086e-03,2.051401556438244879e-03
1.921676233462548105e-03,4.188598792479832598e-03,2.561425684575310922e-03
5.431266435238343761e-04,1.730221086892593050e-03,-1.075410450851958365e-03
-1.371954720930844852e-03,1.298044571297595970e-03,1.772613643534208267e-03
1.445863540381886730e-03,4.688634228931517524e-03,-1.149512608331418871e-04
2.188570677720928781e-03,-1.275909594122263090e-03,8.021495434150121466e-04
2.971034938051936476e-03,2.716805904949467446e-03,3.850116400982672195e-03
-2.879770143243041373e-03,1.523257640495111025e-03,2.105834004467732178e-03
3.068282547637826013e-03,3.337876351301916848e-03,2.207168349734321168e-03
1.019973287887227052e-03,-1.742046657376406914e-03,1.664081974938280261e-03
1.467497680841214468e-03,2.138572114047931731e-03,1.110744138456719711e-03
9.425585539831138554e-04,1.444442665944415706e-03,-1.110633035140471889e-03
-4.514565072008638099e-04,7.510205023575015470e-04,-1.369419050620458863e-04
2.115140573201508556e-03,8.572015372906206668e-04,7.050260834776363519e-04
1.094137673689678063e-03,-4.767007350389295024e-05,4.745109518339931699e-03
7.505188270670109466e-04,2.743170305067469186e-03,2.161140878919911440e-03
-3.996641793973935205e-05,2.122410193824551383e-03,4.109054614897339648e-03
6.295347085183942981e-04,8.490574655392755989e-04,-6.353483302230942577e-03
-1.342933367948349888e-03,5.426054322460706824e-04,-3.496501088773822444e-03
-4.766555974163098723e-05,-1.440561073932387914e-03,6.949833098684496217e-04
1.894858505058268235e-04,-1.144656921499219568e-03,6.574743416564256043e-04
7.350575563300862803e-04,3.145730890193375838e-03,1.531405635286028433e-03
3.740967158918925319e-03,2.006864426016288783e-03,1.278283265664945838e-03
9.243279750854000798e-04,-1.376116646896671358e-03,-3.316157282414814757e-03
2.276484445789323050e-03,3.898864422968640730e-03,1.995801799447454155e-03
1.190865818701610564e-03,2.738261447199611190e-03,1.833631362160202498e-03
-1.348595241288950367e-03,4.835273906241634211e-04,3.304662097541714600e-03
6.106793178581060863e-04,2.279808464578049563e-03,-2.362621282909963330e-03
1.243567393475806734e-03,5.094540395097958523e-03,1.658023417298570921e-03
1.467786034891437725e-04,-2.005311039729725333e-04,-1.024607179948587143e-03
4.378744694730480128e-03,1.230262887268557433e-03,2.776517255578645534e-03
-6.313621250053564390e-04,1.904037272702917456e-04,2.947402487583330923e-03
1.739607259761643404e-03,1.830601276433601113e-03,3.050275915093190755e-03
1.625909148071984830e-03,1.306061554966392573e-03,1.585079761480193876e-03
-3.613547764004941174e-04,-2.142056641265480208e-03,-3.367620059270300462e-03
1.253749235276162451e-03,-9.504562621558084769e-04,-1.122240253278489804e-03
1.199708580927678859e-03,-1.663637120686688002e-03,2.110178389757558139e-05
3.559145756445376060e-04,1.617913792228468060e-03,-1.982140688039938032e-04
-2.921958545020318047e-03,1.675593159222253182e-03,2.874044206546234621e-03
-1.021078848312210758e-03,4.236622250198331455e-03,2.994160545271629115e-03
9.972866276489404224e-04,-1.554634100054117386e-03,-2.378072162466240719e-03
8.933126910331855904e-04,1.458952570802947131e-03,-7.840004387014123033e-04
4.478698347280220780e-03,-1.025772227493426973e-03,-3.916032172067505923e-03
-1.897741664256352928e-04,1.737283616594123038e-03,9.046396085226034514e-03
-9.083172466296002712e-04,3.098991638914156115e-04,-2.915755256134113828e-03
2.187954598114923675e-03,-7.680933722604848819e-04,5.021056393620254316e-04
-8.676159303946816195e-04,3.784013499570023937e-04,-3.192904575220968828e-03
3.315328601954007238e-03,2.025797493939761242e-03,-2.539006218169347507e-03
8.922860501000871121e-04,2.170345586914145929e-03,-3.875618317656197732e-03
-3.185337278022240537e-03,1.036356868239613448e-03,2.171720727597744888e-03
5.713733625380920146e-04,3.359812503947049236e-04,1.977101879314685073e-03
2.544245771669737324e-03,-8.875444954896029998e-04,1.639319706581067937e-03
1.698060074927039984e-03,6.499504033743829911e-04,1.439234289209008477e-03
-1.023941832975625759e-03,1.600823120119011225e-03,3.172241443837249195e-03
3.651998058370930535e-03,9.335761915121537722e-04,5.939724996845000601e-04
-5.147394463425785174e-04,-7.656647242108219472e-04,-5.658954308363974440e-04
2.140265442378837257e-03,-5.023194611355878171e-04,-3.145993284250517361e-04
1.144694037077188028e-03,4.759973461623281075e-05,-1.962378318432236174e-03
-2.361715072711802633e-03,1.003040378471510823e-03,7.905182046745299652e-05
1.482438763815637460e-03,1.578779773597435991e-04,5.099012734781180334e-03
-2.894567845331080542e-03,4.827136863944374474e-05,-3.734689075719589690e-03
4.583626860569783336e-03,-5.478697376140831844e-04,2.058670262171960648e-03
-1.359343087379233025e-03,-6.598237198066399939e-04,1.791427781416395516e-03
3.953448816666711501e-04,1.243938309405088127e-03,1.336543999346125316e-03
9.732300233366993850e-04,2.867420839943202095e-03,-1.133875953731060173e-05
7.194438828186198055e-04,-5.372226982945430256e-04,2.791904447527666401e-03
2.228757934630985933e-03,-2.658008657670450116e-03,6.474017371851596269e-04
1.243475612238609381e-03,-4.975517643094242836e-04,1.321602852109576322e-03
2.079561593522011114e-04,-2.636937099998028851e-04,3.334067266164442503e-03
2.833719373890924466e-03,-2.998391053376586561e-03,-6.278304472323587970e-04
-5.776844077802175455e-04,2.755662054072324178e-03,2.630602922268725913e-03
-2.181241051174897649e-03,2.001654553624191042e-03,3.990972458699053316e-03
3.301545877607742902e-03,1.994552920463349768e-03,5.104502731215735875e-03
1.222251362561395773e-03,6.746949333789157037e-04,-1.679270211821652301e-03
-7.669542912033375150e-04,-4.244039237485946071e-04,2.974528956278375651e-03
2.599792147091057725e-04,5.451148960810491776e-04,9.412352514064799541e-04
-7.022239578008263646e-04,3.197113837168368174e-03,2.214067476374026282e-03
3.570353113783871716e-04,1.960266386032491134e-03,2.605860046254936720e-03
1.375821638619172680e-03,3.419983275836426320e-03,8.611746209623045035e-04
2.562046844839494918e-03,1.837709077846068004e-03,2.865192943929345190e-03
2.071243544633903037e-03,5.562549557394482532e-04,-1.898680829817760325e-03
-8.969832128486379804e-04,2.316724586320585005e-03,4.530737970254347310e-03
-3.147095195000415915e-03,3.359112648214108293e-03,1.251447027137619992e-03
-3.900909316010271700e-04,-3.519712724960506051e-03,-5.592205568358714959e-04
3.005980772397108406e-04,9.382932708880485206e-04,-1.057756580784707844e-03
-6.686220607678048603e-04,1.506116059411805605e-03,-1.169232589782289496e-04
1.896082160623575744e-03,2.057492738192018213e-04,-2.007544950193090004e-03
5.096068588980441714e-04,1.304940890362843225e-03,-1.599622336425039065e-03
-1.374114690032445093e-03,-2.218151167385894879e-04,-4.129176379870002560e-04
8.262943673158346363e-04,-7.497351773072145550e-05,-1.770462072740372310e-03
-1.711622704698822887e-04,8.824007119944974123e-04,-8.923636256250643082e-04
-3.339687346971174919e-03,-8.261576183241400428e-04,2.319952328117399695e-03
2.944101372719806157e-03,-3.126352418333237619e-03,-3.048259160064212638e-04
-1.271747485799706607e-03,-6.525236924950707403e-04,-1.494846279681917578e-03
-3.745013196951463546e-03,-4.012902808900630554e-04,3.856674724189399460e-03
4.815453877313885522e-05,-2.170937378706904331e-03,7.313519595584196857e-04
6.697506237984240376e-04,1.142613507228507682e-03,9.778349017783632621e-04
-9.761943887588731819e-04,2.177504896812504712e-03,-3.338137465675137042e-03
3.089367200924153815e-04,-1.186621138720546234e-03,-3.104635502970973585e-04
3.462756748936629287e-04,-2.526192834481678115e-04,-6.379901629395751984e-05
1.730115195512311587e-03,3.228514801454971219e-04,-2.100708784268877014e-03
